year,iso_3166_2,oblast,oblast_uk,zone,crop,centroid_lat,centroid_lon,yield_tha,conflict_zone,is_real_yield,weather_used,weather_factor
2023,UA-18,Zhytomyr,Житомирська,polissia,rye,50.26,28.66,3.28,False,False,True,0.9614
2023,UA-32,Kyiv,Київська,forest_steppe,rye,50.1,30.5,3.05,False,False,True,1.0102
2023,UA-21,Zakarpattia,Закарпатська,transcarpathia,rye,48.62,22.3,3.11,False,False,True,1.0491
2023,UA-77,Chernivtsi,Чернівецька,forest_steppe,rye,48.29,25.94,3.04,False,False,False,1.0
2023,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,rye,48.92,24.71,3.24,False,False,True,1.06
2023,UA-05,Vinnytsia,Вінницька,forest_steppe,rye,49.23,28.47,3.18,False,False,False,1.0
2023,UA-46,Lviv,Львівська,forest_steppe,rye,49.84,24.03,3.07,False,False,False,1.0
2023,UA-59,Sumy,Сумська,forest_steppe,rye,50.92,34.12,3.17,False,False,False,1.0
2023,UA-63,Kharkiv,Харківська,forest_steppe,rye,49.99,36.23,1.84,True,False,True,1.0774
2023,UA-53,Poltava,Полтавська,forest_steppe,rye,49.59,34.55,3.15,False,False,False,1.0
2023,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,rye,49.42,26.99,3.05,False,False,True,1.0014
2023,UA-61,Ternopil,Тернопільська,forest_steppe,rye,49.55,25.62,3.12,False,False,True,1.0209
2023,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,rye,48.46,35.03,3.04,False,False,True,1.0775
2023,UA-71,Cherkasy,Черкаська,forest_steppe,rye,49.43,32.06,3.03,False,False,False,1.0
2023,UA-35,Kirovohrad,Кіровоградська,steppe_north,rye,48.51,32.27,3.04,False,False,True,1.0636
2016,UA-74,Chernihiv,Чернігівська,polissia,rye,51.5,31.3,2.72,False,True,False,1.0
2016,UA-07,Volyn,Волинська,polissia,rye,51.2,24.7,2.39,False,True,False,1.0
2016,UA-56,Rivne,Рівненська,polissia,rye,50.78,26.43,2.67,False,True,False,1.0
2016,UA-18,Zhytomyr,Житомирська,polissia,rye,50.26,28.66,2.83,False,True,False,1.0
2016,UA-32,Kyiv,Київська,forest_steppe,rye,50.1,30.5,3.13,False,True,False,1.0
2016,UA-21,Zakarpattia,Закарпатська,transcarpathia,rye,48.62,22.3,2.06,False,True,False,1.0
2016,UA-77,Chernivtsi,Чернівецька,forest_steppe,rye,48.29,25.94,3.02,False,True,False,1.0
2016,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,rye,48.92,24.71,4.19,False,True,False,1.0
2016,UA-51,Odesa,Одеська,steppe_south,rye,46.48,30.73,3.3,False,True,False,1.0
2016,UA-05,Vinnytsia,Вінницька,forest_steppe,rye,49.23,28.47,3.28,False,True,False,1.0
2016,UA-46,Lviv,Львівська,forest_steppe,rye,49.84,24.03,3.2,False,True,False,1.0
2016,UA-59,Sumy,Сумська,forest_steppe,rye,50.92,34.12,2.6,False,True,False,1.0
2016,UA-63,Kharkiv,Харківська,forest_steppe,rye,49.99,36.23,3.15,False,True,False,1.0
2016,UA-09,Luhansk,Луганська,steppe_south,rye,48.57,39.31,2.62,True,True,False,1.0
2016,UA-14,Donetsk,Донецька,steppe_south,rye,48.02,37.8,2.71,True,True,False,1.0
2016,UA-65,Kherson,Херсонська,steppe_south,rye,46.65,32.62,2.27,False,True,False,1.0
2016,UA-23,Zaporizhzhia,Запорізька,steppe_south,rye,47.84,35.14,3.69,False,True,False,1.0
2016,UA-48,Mykolaiv,Миколаївська,steppe_south,rye,46.97,31.99,2.35,False,True,False,1.0
2016,UA-53,Poltava,Полтавська,forest_steppe,rye,49.59,34.55,3.15,False,True,False,1.0
2016,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,rye,49.42,26.99,4.78,False,True,False,1.0
2016,UA-61,Ternopil,Тернопільська,forest_steppe,rye,49.55,25.62,4.12,False,True,False,1.0
2016,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,rye,48.46,35.03,2.53,False,True,False,1.0
2016,UA-71,Cherkasy,Черкаська,forest_steppe,rye,49.43,32.06,3.14,False,True,False,1.0
2016,UA-35,Kirovohrad,Кіровоградська,steppe_north,rye,48.51,32.27,3.17,False,True,False,1.0
2025,UA-74,Chernihiv,Чернігівська,polissia,rye,51.5,31.3,3.89,False,True,False,1.0
2025,UA-07,Volyn,Волинська,polissia,rye,51.2,24.7,2.85,False,True,False,1.0
2025,UA-56,Rivne,Рівненська,polissia,rye,50.78,26.43,2.57,False,True,False,1.0
2025,UA-18,Zhytomyr,Житомирська,polissia,rye,50.26,28.66,3.06,False,True,False,1.0
2025,UA-32,Kyiv,Київська,forest_steppe,rye,50.1,30.5,3.48,False,True,False,1.0
2025,UA-21,Zakarpattia,Закарпатська,transcarpathia,rye,48.62,22.3,3.03,False,False,True,0.8909
2025,UA-77,Chernivtsi,Чернівецька,forest_steppe,rye,48.29,25.94,5.0,False,True,False,1.0
2025,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,rye,48.92,24.71,2.87,False,True,False,1.0
2025,UA-51,Odesa,Одеська,steppe_south,rye,46.48,30.73,3.52,False,True,False,1.0
2025,UA-05,Vinnytsia,Вінницька,forest_steppe,rye,49.23,28.47,3.48,False,True,False,1.0
2025,UA-46,Lviv,Львівська,forest_steppe,rye,49.84,24.03,3.82,False,True,False,1.0
2025,UA-59,Sumy,Сумська,forest_steppe,rye,50.92,34.12,4.19,False,True,False,1.0
2025,UA-63,Kharkiv,Харківська,forest_steppe,rye,49.99,36.23,2.35,True,True,False,1.0
2025,UA-14,Donetsk,Донецька,steppe_south,rye,48.02,37.8,2.26,True,True,False,1.0
2025,UA-65,Kherson,Херсонська,steppe_south,rye,46.65,32.62,1.52,True,True,False,1.0
2025,UA-23,Zaporizhzhia,Запорізька,steppe_south,rye,47.84,35.14,2.25,True,True,False,1.0
2025,UA-48,Mykolaiv,Миколаївська,steppe_south,rye,46.97,31.99,5.54,False,True,False,1.0
2025,UA-53,Poltava,Полтавська,forest_steppe,rye,49.59,34.55,3.56,False,True,False,1.0
2025,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,rye,49.42,26.99,5.9,False,True,False,1.0
2025,UA-61,Ternopil,Тернопільська,forest_steppe,rye,49.55,25.62,5.82,False,True,False,1.0
2025,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,rye,48.46,35.03,2.35,False,True,False,1.0
2025,UA-71,Cherkasy,Черкаська,forest_steppe,rye,49.43,32.06,4.13,False,True,False,1.0
2025,UA-35,Kirovohrad,Кіровоградська,steppe_north,rye,48.51,32.27,2.86,False,True,False,1.0
2017,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,2.51,False,True,False,1.0
2017,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.15,False,True,False,1.0
2017,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.56,False,True,False,1.0
2017,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.56,False,True,False,1.0
2017,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,1.97,False,True,False,1.0
2017,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,2.46,False,True,False,1.0
2017,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.8,False,True,False,1.0
2017,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.79,False,True,False,1.0
2017,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,2.11,False,True,False,1.0
2017,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,3.64,False,True,False,1.0
2017,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.78,False,True,False,1.0
2017,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.69,False,True,False,1.0
2017,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,2.8,False,True,False,1.0
2017,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,2.32,True,True,False,1.0
2017,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,2.74,True,True,False,1.0
2017,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,2.1,False,True,False,1.0
2017,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,1.69,False,True,False,1.0
2017,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,1.87,False,True,False,1.0
2017,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,2.92,False,True,False,1.0
2017,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,3.66,False,True,False,1.0
2017,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,3.03,False,True,False,1.0
2017,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,1.68,False,True,False,1.0
2017,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,2.59,False,True,False,1.0
2017,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.61,False,True,False,1.0
2018,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,1.98,False,True,False,1.0
2018,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.06,False,True,False,1.0
2018,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.6,False,True,False,1.0
2018,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.35,False,True,False,1.0
2018,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,2.15,False,True,False,1.0
2018,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,2.34,False,True,False,1.0
2018,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.05,False,True,False,1.0
2018,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.77,False,True,False,1.0
2018,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,1.05,False,True,False,1.0
2018,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,2.6,False,True,False,1.0
2018,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.04,False,True,False,1.0
2018,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.54,False,True,False,1.0
2018,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,2.63,False,True,False,1.0
2018,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,1.75,True,True,False,1.0
2018,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,1.48,True,True,False,1.0
2018,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,1.27,False,True,False,1.0
2018,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,0.98,False,True,False,1.0
2018,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,1.67,False,True,False,1.0
2018,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,2.88,False,True,False,1.0
2018,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,3.46,False,True,False,1.0
2018,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,2.86,False,True,False,1.0
2018,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,1.19,False,True,False,1.0
2018,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,3.0,False,True,False,1.0
2018,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,1.89,False,True,False,1.0
2019,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,1.9,False,True,False,1.0
2019,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.24,False,True,False,1.0
2019,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.58,False,True,False,1.0
2019,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.5,False,True,False,1.0
2019,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,3.04,False,True,False,1.0
2019,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,2.56,False,True,False,1.0
2019,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.49,False,True,False,1.0
2019,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.86,False,True,False,1.0
2019,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,1.35,False,True,False,1.0
2019,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,3.05,False,True,False,1.0
2019,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.74,False,True,False,1.0
2019,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.87,False,True,False,1.0
2019,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,2.23,False,True,False,1.0
2019,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,1.6,True,True,False,1.0
2019,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,2.61,True,True,False,1.0
2019,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,1.87,False,True,False,1.0
2019,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,1.7,False,True,False,1.0
2019,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,2.09,False,True,False,1.0
2019,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,2.64,False,True,False,1.0
2019,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,3.18,False,True,False,1.0
2019,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,3.04,False,True,False,1.0
2019,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,2.08,False,True,False,1.0
2019,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,3.19,False,True,False,1.0
2019,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.73,False,True,False,1.0
2020,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,2.68,False,True,False,1.0
2020,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.48,False,True,False,1.0
2020,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.71,False,True,False,1.0
2020,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.56,False,True,False,1.0
2020,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,3.17,False,True,False,1.0
2020,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,3.26,False,True,False,1.0
2020,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.59,False,True,False,1.0
2020,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.91,False,True,False,1.0
2020,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,1.0,False,True,False,1.0
2020,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,2.91,False,True,False,1.0
2020,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.65,False,True,False,1.0
2020,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,3.34,False,True,False,1.0
2020,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,3.13,False,True,False,1.0
2020,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,1.66,True,True,False,1.0
2020,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,2.09,True,True,False,1.0
2020,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,2.53,False,True,False,1.0
2020,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,2.06,False,True,False,1.0
2020,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,2.41,False,True,False,1.0
2020,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,3.19,False,True,False,1.0
2020,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,3.29,False,True,False,1.0
2020,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,2.98,False,True,False,1.0
2020,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,2.29,False,True,False,1.0
2020,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,2.47,False,True,False,1.0
2020,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.34,False,True,False,1.0
2021,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,2.59,False,True,False,1.0
2021,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.48,False,True,False,1.0
2021,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.72,False,True,False,1.0
2021,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.76,False,True,False,1.0
2021,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,3.47,False,True,False,1.0
2021,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,3.24,False,True,False,1.0
2021,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.07,False,True,False,1.0
2021,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.92,False,True,False,1.0
2021,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,2.77,False,True,False,1.0
2021,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,3.26,False,True,False,1.0
2021,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.87,False,True,False,1.0
2021,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.76,False,True,False,1.0
2021,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,3.62,False,True,False,1.0
2021,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,2.77,True,True,False,1.0
2021,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,3.1,True,True,False,1.0
2021,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,2.76,False,True,False,1.0
2021,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,2.76,False,True,False,1.0
2021,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,3.05,False,True,False,1.0
2021,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,3.1,False,True,False,1.0
2021,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,3.81,False,True,False,1.0
2021,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,3.09,False,True,False,1.0
2021,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,3.25,False,True,False,1.0
2021,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,3.01,False,True,False,1.0
2021,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.92,False,True,False,1.0
2022,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,2.47,False,False,False,1.0
2022,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.26,False,False,True,0.8866
2022,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.49,False,False,True,0.9863
2022,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.45,False,False,True,0.9546
2022,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,2.4,False,False,True,0.9866
2022,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,2.31,False,False,True,0.8939
2022,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.34,False,False,False,1.0
2022,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.04,False,False,True,0.8418
2022,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,1.73,False,False,True,0.9156
2022,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,2.43,False,False,False,1.0
2022,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.45,False,False,False,1.0
2022,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.43,False,False,False,1.0
2022,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,1.45,True,False,True,1.105
2022,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,1.05,True,False,True,1.0128
2022,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,1.09,True,False,True,1.0435
2022,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,1.12,True,False,True,1.0512
2022,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,0.96,True,False,True,0.9066
2022,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,2.12,False,False,True,1.1207
2022,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,2.44,False,False,False,1.0
2022,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,2.14,False,False,True,0.885
2022,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,1.96,False,False,True,0.7962
2022,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,2.37,False,False,True,1.1212
2022,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,2.46,False,False,False,1.0
2022,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.19,False,False,False,1.0
2023,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,2.78,False,False,True,1.0283
2023,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.52,False,False,True,0.9182
2023,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.88,False,False,True,1.0243
2023,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.58,False,False,True,0.9321
2023,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,2.64,False,False,True,1.0074
2023,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,3.06,False,False,True,1.0744
2023,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.58,False,False,False,1.0
2023,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.94,False,False,True,1.0946
2023,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,2.4,False,False,True,1.1081
2023,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,2.72,False,False,False,1.0
2023,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.67,False,False,False,1.0
2023,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.6,False,False,False,1.0
2023,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,1.61,True,False,True,1.1136
2023,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,1.4,True,False,True,1.1995
2023,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,1.4,True,False,True,1.2128
2023,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,1.43,True,False,True,1.2345
2023,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,1.42,True,False,True,1.2241
2023,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,2.49,False,False,True,1.1655
2023,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,2.7,False,False,False,1.0
2023,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,2.68,False,False,True,0.997
2023,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,2.68,False,False,True,1.0308
2023,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,2.65,False,False,True,1.1143
2023,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,2.73,False,False,False,1.0
2023,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.61,False,False,True,1.099
2016,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,2.47,False,True,False,1.0
2016,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.1,False,True,False,1.0
2016,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.33,False,True,False,1.0
2016,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.65,False,True,False,1.0
2016,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,3.03,False,True,False,1.0
2016,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,2.42,False,True,False,1.0
2016,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.09,False,True,False,1.0
2016,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,3.07,False,True,False,1.0
2016,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,2.73,False,True,False,1.0
2016,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,3.58,False,True,False,1.0
2016,UA-46,Lviv,Львівська,forest_steppe,oats,49.84,24.03,2.7,False,True,False,1.0
2016,UA-59,Sumy,Сумська,forest_steppe,oats,50.92,34.12,2.3,False,True,False,1.0
2016,UA-63,Kharkiv,Харківська,forest_steppe,oats,49.99,36.23,2.98,False,True,False,1.0
2016,UA-09,Luhansk,Луганська,steppe_south,oats,48.57,39.31,2.48,True,True,False,1.0
2016,UA-14,Donetsk,Донецька,steppe_south,oats,48.02,37.8,3.03,True,True,False,1.0
2016,UA-65,Kherson,Херсонська,steppe_south,oats,46.65,32.62,2.02,False,True,False,1.0
2016,UA-23,Zaporizhzhia,Запорізька,steppe_south,oats,47.84,35.14,2.04,False,True,False,1.0
2016,UA-48,Mykolaiv,Миколаївська,steppe_south,oats,46.97,31.99,2.28,False,True,False,1.0
2016,UA-53,Poltava,Полтавська,forest_steppe,oats,49.59,34.55,2.69,False,True,False,1.0
2016,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,oats,49.42,26.99,3.08,False,True,False,1.0
2016,UA-61,Ternopil,Тернопільська,forest_steppe,oats,49.55,25.62,3.0,False,True,False,1.0
2016,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,oats,48.46,35.03,2.35,False,True,False,1.0
2016,UA-71,Cherkasy,Черкаська,forest_steppe,oats,49.43,32.06,3.47,False,True,False,1.0
2016,UA-35,Kirovohrad,Кіровоградська,steppe_north,oats,48.51,32.27,2.96,False,True,False,1.0
2025,UA-74,Chernihiv,Чернігівська,polissia,oats,51.5,31.3,3.26,False,True,False,1.0
2025,UA-07,Volyn,Волинська,polissia,oats,51.2,24.7,2.2,False,True,False,1.0
2025,UA-56,Rivne,Рівненська,polissia,oats,50.78,26.43,2.6,False,True,False,1.0
2025,UA-18,Zhytomyr,Житомирська,polissia,oats,50.26,28.66,2.87,False,True,False,1.0
2025,UA-32,Kyiv,Київська,forest_steppe,oats,50.1,30.5,4.17,False,True,False,1.0
2025,UA-21,Zakarpattia,Закарпатська,transcarpathia,oats,48.62,22.3,2.71,False,True,False,1.0
2025,UA-77,Chernivtsi,Чернівецька,forest_steppe,oats,48.29,25.94,2.8,False,True,False,1.0
2025,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,oats,48.92,24.71,2.85,False,True,False,1.0
2025,UA-51,Odesa,Одеська,steppe_south,oats,46.48,30.73,1.46,False,True,False,1.0
2025,UA-05,Vinnytsia,Вінницька,forest_steppe,oats,49.23,28.47,3.62,False,True,False,1.0
